X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16
1.31,0,1.31,0,1.31,0,1.31,0,1.31,2005,1.31,1942,1.31,1992,1.31,2006,1.31,0,1.31,0,1.31,0,1.31,0,1.31,2001,1.31,2001,1.31,2001,1.31,2001
1.32,0,1.32,0,1.32,0,1.32,0,1.32,1934,1.32,2050,1.32,1983,1.32,2011,1.32,0,1.32,0,1.32,0,1.32,0,1.32,2001,1.32,2001,1.32,2001,1.32,2001
1.33,0,1.33,0,1.33,0,1.33,0,1.33,1942,1.33,1987,1.33,2060,1.33,1991,1.33,0,1.33,0,1.33,0,1.33,0,1.33,2001,1.33,2001,1.33,2001,1.33,2001
1.34,0,1.34,0,1.34,0,1.34,0,1.34,1996,1.34,1938,1.34,2049,1.34,2001,1.34,0,1.34,0,1.34,0,1.34,0,1.34,2001,1.34,2001,1.34,2001,1.34,2001
1.35,0,1.35,0,1.35,0,1.35,0,1.35,1987,1.35,1960,1.35,1991,1.35,1999,1.35,0,1.35,0,1.35,0,1.35,0,1.35,2001,1.35,2001,1.35,2001,1.35,2001
1.36,0,1.36,0,1.36,0,1.36,0,1.36,1989,1.36,1994,1.36,1982,1.36,1984,1.36,0,1.36,0,1.36,0,1.36,0,1.36,2001,1.36,2001,1.36,2001,1.36,2001
1.37,0,1.37,0,1.37,0,1.37,0,1.37,2013,1.37,2000,1.37,1922,1.37,1986,1.37,0,1.37,0,1.37,0,1.37,0,1.37,2001,1.37,2001,1.37,2001,1.37,2001
1.38,0,1.38,0,1.38,0,1.38,0,1.38,2146,1.38,2002,1.38,1965,1.38,2003,1.38,0,1.38,0,1.38,0,1.38,0,1.38,2001,1.38,2001,1.38,2001,1.38,2001
1.39,0,1.39,0,1.39,0,1.39,0,1.39,1981,1.39,1981,1.39,2035,1.39,1975,1.39,0,1.39,0,1.39,0,1.39,0,1.39,2001,1.39,2001,1.39,2001,1.39,2001
1.4,0,1.4,0,1.4,0,1.4,0,1.4,1978,1.4,2003,1.4,1986,1.4,1992,1.4,0,1.4,0,1.4,0,1.4,0,1.4,2001,1.4,2001,1.4,2001,1.4,2001
1.41,0,1.41,0,1.41,0,1.41,0,1.41,1993,1.41,1986,1.41,1979,1.41,1999,1.41,0,1.41,0,1.41,0,1.41,0,1.41,2001,1.41,2001,1.41,2001,1.41,2001
1.42,0,1.42,0,1.42,0,1.42,0,1.42,2001,1.42,1942,1.42,1965,1.42,2013,1.42,0,1.42,0,1.42,0,1.42,0,1.42,2001,1.42,2001,1.42,2001,1.42,2001
1.43,0,1.43,0,1.43,0,1.43,0,1.43,1985,1.43,1958,1.43,1987,1.43,1991,1.43,0,1.43,0,1.43,0,1.43,0,1.43,2001,1.43,2001,1.43,2001,1.43,2001
1.44,0,1.44,0,1.44,0,1.44,0,1.44,2028,1.44,2075,1.44,2006,1.44,2011,1.44,0,1.44,0,1.44,0,1.44,0,1.44,2001,1.44,2001,1.44,2001,1.44,2001
1.45,0,1.45,0,1.45,0,1.45,0,1.45,1951,1.45,1974,1.45,1911,1.45,2015,1.45,0,1.45,0,1.45,0,1.45,0,1.45,2001,1.45,2001,1.45,2001,1.45,2001
1.46,0,1.46,0,1.46,0,1.46,0,1.46,1946,1.46,1980,1.46,2060,1.46,1982,1.46,0,1.46,0,1.46,0,1.46,0,1.46,2001,1.46,2001,1.46,2001,1.46,2001
1.47,0,1.47,0,1.47,0,1.47,0,1.47,2011,1.47,1991,1.47,2006,1.47,2156,1.47,0,1.47,0,1.47,0,1.47,0,1.47,2001,1.47,2001,1.47,2001,1.47,2001
1.48,0,1.48,0,1.48,0,1.48,0,1.48,1988,1.48,1969,1.48,1984,1.48,1952,1.48,0,1.48,0,1.48,0,1.48,0,1.48,2001,1.48,2001,1.48,2001,1.48,2001
1.49,0,1.49,0,1.49,0,1.49,0,1.49,2002,1.49,2104,1.49,2005,1.49,1939,1.49,0,1.49,0,1.49,0,1.49,0,1.49,2001,1.49,2001,1.49,2001,1.49,2001
1.5,0,1.5,0,1.5,0,1.5,0,1.5,1986,1.5,1988,1.5,1914,1.5,1983,1.5,0,1.5,0,1.5,0,1.5,0,1.5,2001,1.5,2001,1.5,2001,1.5,2001
1.51,0,1.51,0,1.51,0,1.51,0,1.51,1994,1.51,1988,1.51,1992,1.51,1974,1.51,0,1.51,0,1.51,0,1.51,0,1.51,2001,1.51,2001,1.51,2001,1.51,2001
1.52,0,1.52,0,1.52,0,1.52,0,1.52,2041,1.52,2018,1.52,2076,1.52,1972,1.52,0,1.52,0,1.52,0,1.52,0,1.52,2001,1.52,2001,1.52,2001,1.52,2001
1.53,0,1.53,0,1.53,0,1.53,0,1.53,2001,1.53,2014,1.53,1941,1.53,2037,1.53,0,1.53,0,1.53,0,1.53,0,1.53,2001,1.53,2001,1.53,2001,1.53,2001
1.54,0,1.54,0,1.54,0,1.54,0,1.54,2031,1.54,1996,1.54,1987,1.54,1981,1.54,0,1.54,0,1.54,0,1.54,0,1.54,2001,1.54,2001,1.54,2001,1.54,2001
1.55,0,1.55,0,1.55,0,1.55,0,1.55,2043,1.55,2040,1.55,2076,1.55,1991,1.55,0,1.55,0,1.55,0,1.55,0,1.55,2001,1.55,2001,1.55,2001,1.55,2001
1.56,0,1.56,0,1.56,0,1.56,0,1.56,1997,1.56,1988,1.56,1985,1.56,2003,1.56,0,1.56,0,1.56,0,1.56,0,1.56,2001,1.56,2001,1.56,2001,1.56,2001
1.57,0,1.57,0,1.57,0,1.57,0,1.57,1975,1.57,1984,1.57,1993,1.57,2006,1.57,0,1.57,0,1.57,0,1.57,0,1.57,2001,1.57,2001,1.57,2001,1.57,2001
1.58,0,1.58,0,1.58,0,1.58,0,1.58,1982,1.58,2018,1.58,2010,1.58,1936,1.58,0,1.58,0,1.58,0,1.58,0,1.58,2001,1.58,2001,1.58,2001,1.58,2001
1.59,0,1.59,0,1.59,0,1.59,0,1.59,2014,1.59,1998,1.59,1996,1.59,2014,1.59,0,1.59,0,1.59,0,1.59,0,1.59,2001,1.59,2001,1.59,2001,1.59,2001
1.6,0,1.6,0,1.6,0,1.6,0,1.6,1981,1.6,2007,1.6,1950,1.6,1947,1.6,0,1.6,0,1.6,0,1.6,0,1.6,2001,1.6,2001,1.6,2001,1.6,2001
1.61,0,1.61,0,1.61,0,1.61,0,1.61,2012,1.61,2031,1.61,2013,1.61,1910,1.61,0,1.61,0,1.61,0,1.61,0,1.61,2001,1.61,2001,1.61,2001,1.61,2001
1.62,0,1.62,0,1.62,0,1.62,0,1.62,2040,1.62,1995,1.62,1997,1.62,1989,1.62,0,1.62,0,1.62,0,1.62,0,1.62,2001,1.62,2001,1.62,2001,1.62,2001
1.63,0,1.63,0,1.63,0,1.63,0,1.63,1992,1.63,2002,1.63,1992,1.63,1930,1.63,0,1.63,0,1.63,0,1.63,0,1.63,2001,1.63,2001,1.63,2001,1.63,2001
1.64,0,1.64,0,1.64,0,1.64,0,1.64,1999,1.64,2010,1.64,1990,1.64,1980,1.64,0,1.64,0,1.64,0,1.64,0,1.64,2001,1.64,2001,1.64,2001,1.64,2001
1.65,0,1.65,0,1.65,0,1.65,0,1.65,1982,1.65,1997,1.65,1971,1.65,2048,1.65,0,1.65,0,1.65,0,1.65,0,1.65,2001,1.65,2001,1.65,2001,1.65,2001
1.66,0,1.66,0,1.66,0,1.66,0,1.66,1999,1.66,2080,1.66,1963,1.66,1995,1.66,0,1.66,0,1.66,0,1.66,0,1.66,2001,1.66,2001,1.66,2001,1.66,2001
1.67,0,1.67,0,1.67,0,1.67,0,1.67,1992,1.67,1999,1.67,2002,1.67,1987,1.67,0,1.67,0,1.67,0,1.67,0,1.67,2001,1.67,2001,1.67,2001,1.67,2001
1.68,0,1.68,0,1.68,0,1.68,0,1.68,1999,1.68,2008,1.68,2011,1.68,1994,1.68,0,1.68,0,1.68,0,1.68,0,1.68,2001,1.68,2001,1.68,2001,1.68,2001
1.69,0,1.69,0,1.69,0,1.69,0,1.69,2015,1.69,1966,1.69,2009,1.69,2045,1.69,0,1.69,0,1.69,0,1.69,0,1.69,2001,1.69,2001,1.69,2001,1.69,2001
1.7,0,1.7,0,1.7,0,1.7,0,1.7,2017,1.7,2083,1.7,2005,1.7,1978,1.7,0,1.7,0,1.7,0,1.7,0,1.7,2001,1.7,2001,1.7,2001,1.7,2001
1.71,0,1.71,0,1.71,0,1.71,0,1.71,2080,1.71,2085,1.71,2006,1.71,2147,1.71,0,1.71,0,1.71,0,1.71,0,1.71,2001,1.71,2001,1.71,2001,1.71,2001
1.72,0,1.72,0,1.72,0,1.72,0,1.72,1991,1.72,1982,1.72,2043,1.72,1888,1.72,0,1.72,0,1.72,0,1.72,0,1.72,2001,1.72,2001,1.72,2001,1.72,2001
1.73,0,1.73,0,1.73,0,1.73,0,1.73,2000,1.73,1958,1.73,2001,1.73,1974,1.73,0,1.73,0,1.73,0,1.73,0,1.73,2001,1.73,2001,1.73,2001,1.73,2001
1.74,0,1.74,0,1.74,0,1.74,0,1.74,1997,1.74,2080,1.74,1989,1.74,1980,1.74,0,1.74,0,1.74,0,1.74,0,1.74,2001,1.74,2001,1.74,2001,1.74,2001
1.75,0,1.75,0,1.75,0,1.75,0,1.75,1947,1.75,1983,1.75,2021,1.75,1992,1.75,0,1.75,0,1.75,0,1.75,0,1.75,2001,1.75,2001,1.75,2001,1.75,2001
1.76,0,1.76,0,1.76,0,1.76,0,1.76,1998,1.76,2036,1.76,1955,1.76,1917,1.76,0,1.76,0,1.76,0,1.76,0,1.76,2001,1.76,2001,1.76,2001,1.76,2001
1.77,0,1.77,0,1.77,0,1.77,0,1.77,1999,1.77,1988,1.77,2006,1.77,2033,1.77,0,1.77,0,1.77,0,1.77,0,1.77,2001,1.77,2001,1.77,2001,1.77,2001
1.78,0,1.78,0,1.78,0,1.78,0,1.78,1991,1.78,1946,1.78,1991,1.78,1900,1.78,0,1.78,0,1.78,0,1.78,0,1.78,2001,1.78,2001,1.78,2001,1.78,2001
1.79,0,1.79,0,1.79,0,1.79,0,1.79,1991,1.79,2004,1.79,2013,1.79,1979,1.79,0,1.79,0,1.79,0,1.79,0,1.79,2001,1.79,2001,1.79,2001,1.79,2001
1.8,0,1.8,0,1.8,0,1.8,0,1.8,2008,1.8,1982,1.8,2005,1.8,2002,1.8,0,1.8,0,1.8,0,1.8,0,1.8,2001,1.8,2001,1.8,2001,1.8,2001
1.81,0,1.81,0,1.81,0,1.81,0,1.81,1984,1.81,1990,1.81,1976,1.81,2016,1.81,0,1.81,0,1.81,0,1.81,0,1.81,2001,1.81,2001,1.81,2001,1.81,2001
1.82,0,1.82,0,1.82,0,1.82,0,1.82,2010,1.82,1968,1.82,1985,1.82,1990,1.82,0,1.82,0,1.82,0,1.82,0,1.82,2001,1.82,2001,1.82,2001,1.82,2001
1.83,0,1.83,0,1.83,0,1.83,0,1.83,2079,1.83,2026,1.83,1990,1.83,1955,1.83,0,1.83,0,1.83,0,1.83,0,1.83,2001,1.83,2001,1.83,2001,1.83,2001
1.84,0,1.84,0,1.84,0,1.84,0,1.84,1990,1.84,2001,1.84,2114,1.84,1996,1.84,0,1.84,0,1.84,0,1.84,0,1.84,2001,1.84,2001,1.84,2001,1.84,2001
1.85,0,1.85,0,1.85,0,1.85,0,1.85,2002,1.85,2018,1.85,1961,1.85,2005,1.85,0,1.85,0,1.85,0,1.85,0,1.85,2001,1.85,2001,1.85,2001,1.85,2001
1.86,0,1.86,0,1.86,0,1.86,0,1.86,2002,1.86,1981,1.86,1993,1.86,1945,1.86,0,1.86,0,1.86,0,1.86,0,1.86,2001,1.86,2001,1.86,2001,1.86,2001
1.87,0,1.87,0,1.87,0,1.87,0,1.87,1997,1.87,1959,1.87,1982,1.87,2016,1.87,0,1.87,0,1.87,0,1.87,0,1.87,2001,1.87,2001,1.87,2001,1.87,2001
1.88,0,1.88,0,1.88,0,1.88,0,1.88,2046,1.88,2008,1.88,1983,1.88,1950,1.88,0,1.88,0,1.88,0,1.88,0,1.88,2001,1.88,2001,1.88,2001,1.88,2001
1.89,0,1.89,0,1.89,0,1.89,0,1.89,1995,1.89,1992,1.89,1926,1.89,2002,1.89,0,1.89,0,1.89,0,1.89,0,1.89,2001,1.89,2001,1.89,2001,1.89,2001
1.9,0,1.9,0,1.9,0,1.9,0,1.9,2005,1.9,1995,1.9,2085,1.9,2013,1.9,0,1.9,0,1.9,0,1.9,0,1.9,2001,1.9,2001,1.9,2001,1.9,2001
1.91,0,1.91,0,1.91,0,1.91,0,1.91,2127,1.91,2001,1.91,2020,1.91,1991,1.91,0,1.91,0,1.91,0,1.91,0,1.91,2001,1.91,2001,1.91,2001,1.91,2001
1.92,0,1.92,0,1.92,0,1.92,0,1.92,1972,1.92,1986,1.92,1990,1.92,2104,1.92,0,1.92,0,1.92,0,1.92,0,1.92,2001,1.92,2001,1.92,2001,1.92,2001
1.93,0,1.93,0,1.93,0,1.93,0,1.93,1989,1.93,1965,1.93,1988,1.93,2012,1.93,0,1.93,0,1.93,0,1.93,0,1.93,2001,1.93,2001,1.93,2001,1.93,2001
1.94,0,1.94,0,1.94,0,1.94,0,1.94,1999,1.94,1956,1.94,1984,1.94,2012,1.94,0,1.94,0,1.94,0,1.94,0,1.94,2001,1.94,2001,1.94,2001,1.94,2001
1.95,0,1.95,0,1.95,0,1.95,0,1.95,2023,1.95,2044,1.95,1997,1.95,2001,1.95,0,1.95,0,1.95,0,1.95,0,1.95,2001,1.95,2001,1.95,2001,1.95,2001
1.96,0,1.96,0,1.96,0,1.96,0,1.96,1996,1.96,2014,1.96,1986,1.96,2030,1.96,0,1.96,0,1.96,0,1.96,0,1.96,2001,1.96,2001,1.96,2001,1.96,2001
1.97,0,1.97,0,1.97,0,1.97,0,1.97,2065,1.97,2104,1.97,1984,1.97,1938,1.97,0,1.97,0,1.97,0,1.97,0,1.97,2001,1.97,2001,1.97,2001,1.97,2001
1.98,0,1.98,0,1.98,0,1.98,0,1.98,2037,1.98,2040,1.98,2008,1.98,1980,1.98,0,1.98,0,1.98,0,1.98,0,1.98,2001,1.98,2001,1.98,2001,1.98,2001
1.99,0,1.99,0,1.99,0,1.99,0,1.99,2002,1.99,1955,1.99,1977,1.99,1996,1.99,0,1.99,0,1.99,0,1.99,0,1.99,2001,1.99,2001,1.99,2001,1.99,2001
2,0,2,0,2,0,2,0,2,2001,2,1982,2,1998,2,2001,2,0,2,0,2,0,2,0,2,2001,2,2001,2,2001,2,2001
2.01,0,2.01,0,2.01,0,2.01,0,2.01,2009,2.01,2070,2.01,2076,2.01,2008,2.01,0,2.01,0,2.01,0,2.01,0,2.01,2001,2.01,2001,2.01,2001,2.01,2001
2.02,0,2.02,0,2.02,0,2.02,0,2.02,1942,2.02,2005,2.02,1916,2.02,1989,2.02,0,2.02,0,2.02,0,2.02,0,2.02,2001,2.02,2001,2.02,2001,2.02,2001
2.03,0,2.03,0,2.03,0,2.03,0,2.03,1991,2.03,2066,2.03,1982,2.03,1990,2.03,0,2.03,0,2.03,0,2.03,0,2.03,2001,2.03,2001,2.03,2001,2.03,2001
2.04,0,2.04,0,2.04,0,2.04,0,2.04,2066,2.04,2017,2.04,2017,2.04,1974,2.04,0,2.04,0,2.04,0,2.04,0,2.04,2001,2.04,2001,2.04,2001,2.04,2001
2.05,0,2.05,0,2.05,0,2.05,0,2.05,1991,2.05,2017,2.05,2007,2.05,2034,2.05,0,2.05,0,2.05,0,2.05,0,2.05,2001,2.05,2001,2.05,2001,2.05,2001
2.06,0,2.06,0,2.06,0,2.06,0,2.06,2126,2.06,2023,2.06,1987,2.06,1970,2.06,0,2.06,0,2.06,0,2.06,0,2.06,2001,2.06,2001,2.06,2001,2.06,2001
2.07,0,2.07,0,2.07,0,2.07,0,2.07,1989,2.07,1993,2.07,2004,2.07,1938,2.07,0,2.07,0,2.07,0,2.07,0,2.07,2001,2.07,2001,2.07,2001,2.07,2001
2.08,0,2.08,0,2.08,0,2.08,0,2.08,1993,2.08,1985,2.08,1989,2.08,1998,2.08,0,2.08,0,2.08,0,2.08,0,2.08,2001,2.08,2001,2.08,2001,2.08,2001
2.09,0,2.09,0,2.09,0,2.09,0,2.09,2020,2.09,2016,2.09,2100,2.09,2003,2.09,0,2.09,0,2.09,0,2.09,0,2.09,2001,2.09,2001,2.09,2001,2.09,2001
2.1,0,2.1,0,2.1,0,2.1,0,2.1,2057,2.1,2019,2.1,2011,2.1,2002,2.1,0,2.1,0,2.1,0,2.1,0,2.1,2001,2.1,2001,2.1,2001,2.1,2001
2.11,0,2.11,0,2.11,0,2.11,0,2.11,2014,2.11,1982,2.11,1993,2.11,2014,2.11,0,2.11,0,2.11,0,2.11,0,2.11,2001,2.11,2001,2.11,2001,2.11,2001
2.12,0,2.12,0,2.12,0,2.12,0,2.12,2032,2.12,1970,2.12,1976,2.12,1996,2.12,0,2.12,0,2.12,0,2.12,0,2.12,2001,2.12,2001,2.12,2001,2.12,2001
2.13,0,2.13,0,2.13,0,2.13,0,2.13,1946,2.13,2011,2.13,1992,2.13,1998,2.13,0,2.13,0,2.13,0,2.13,0,2.13,2001,2.13,2001,2.13,2001,2.13,2001
2.14,0,2.14,0,2.14,0,2.14,0,2.14,1984,2.14,1992,2.14,2090,2.14,2010,2.14,0,2.14,0,2.14,0,2.14,0,2.14,2001,2.14,2001,2.14,2001,2.14,2001
2.15,0,2.15,0,2.15,0,2.15,0,2.15,1989,2.15,1974,2.15,1972,2.15,1987,2.15,0,2.15,0,2.15,0,2.15,0,2.15,2001,2.15,2001,2.15,2001,2.15,2001
2.16,0,2.16,0,2.16,0,2.16,0,2.16,2032,2.16,1952,2.16,1945,2.16,1923,2.16,0,2.16,0,2.16,0,2.16,0,2.16,2001,2.16,2001,2.16,2001,2.16,2001
2.17,0,2.17,0,2.17,0,2.17,0,2.17,2008,2.17,1986,2.17,1976,2.17,1992,2.17,0,2.17,0,2.17,0,2.17,0,2.17,2001,2.17,2001,2.17,2001,2.17,2001
2.18,0,2.18,0,2.18,0,2.18,0,2.18,1991,2.18,1982,2.18,2026,2.18,2000,2.18,0,2.18,0,2.18,0,2.18,0,2.18,2001,2.18,2001,2.18,2001,2.18,2001
2.19,0,2.19,0,2.19,0,2.19,0,2.19,1993,2.19,2096,2.19,2043,2.19,2022,2.19,0,2.19,0,2.19,0,2.19,0,2.19,2001,2.19,2001,2.19,2001,2.19,2001
2.2,0,2.2,0,2.2,0,2.2,0,2.2,1991,2.2,1991,2.2,1990,2.2,2012,2.2,0,2.2,0,2.2,0,2.2,0,2.2,2001,2.2,2001,2.2,2001,2.2,2001
2.21,0,2.21,0,2.21,0,2.21,0,2.21,1939,2.21,2005,2.21,2100,2.21,2004,2.21,0,2.21,0,2.21,0,2.21,0,2.21,2001,2.21,2001,2.21,2001,2.21,2001
2.22,0,2.22,0,2.22,0,2.22,0,2.22,1994,2.22,2005,2.22,1966,2.22,2007,2.22,0,2.22,0,2.22,0,2.22,0,2.22,2001,2.22,2001,2.22,2001,2.22,2001
2.23,0,2.23,0,2.23,0,2.23,0,2.23,1991,2.23,1981,2.23,1994,2.23,2015,2.23,0,2.23,0,2.23,0,2.23,0,2.23,2001,2.23,2001,2.23,2001,2.23,2001
2.24,0,2.24,0,2.24,0,2.24,0,2.24,1986,2.24,1981,2.24,1970,2.24,2087,2.24,0,2.24,0,2.24,0,2.24,0,2.24,2001,2.24,2001,2.24,2001,2.24,2001
2.25,0,2.25,0,2.25,0,2.25,0,2.25,1975,2.25,2005,2.25,2162,2.25,1988,2.25,0,2.25,0,2.25,0,2.25,0,2.25,2001,2.25,2001,2.25,2001,2.25,2001
2.26,0,2.26,0,2.26,0,2.26,0,2.26,2000,2.26,2004,2.26,2061,2.26,2106,2.26,0,2.26,0,2.26,0,2.26,0,2.26,2001,2.26,2001,2.26,2001,2.26,2001
2.27,0,2.27,0,2.27,0,2.27,0,2.27,2005,2.27,2004,2.27,1979,2.27,1995,2.27,0,2.27,0,2.27,0,2.27,0,2.27,2001,2.27,2001,2.27,2001,2.27,2001
2.28,0,2.28,0,2.28,0,2.28,0,2.28,2002,2.28,1997,2.28,1991,2.28,2050,2.28,0,2.28,0,2.28,0,2.28,0,2.28,2001,2.28,2001,2.28,2001,2.28,2001
2.29,0,2.29,0,2.29,0,2.29,0,2.29,2000,2.29,1994,2.29,1983,2.29,2009,2.29,0,2.29,0,2.29,0,2.29,0,2.29,2001,2.29,2001,2.29,2001,2.29,2001
2.3,0,2.3,0,2.3,0,2.3,0,2.3,1997,2.3,2103,2.3,1979,2.3,1987,2.3,0,2.3,0,2.3,0,2.3,0,2.3,2001,2.3,2001,2.3,2001,2.3,2001
2.31,0,2.31,0,2.31,0,2.31,0,2.31,2034,2.31,1969,2.31,2011,2.31,1971,2.31,0,2.31,0,2.31,0,2.31,0,2.31,2001,2.31,2001,2.31,2001,2.31,2001
2.32,0,2.32,0,2.32,0,2.32,0,2.32,1990,2.32,1966,2.32,2007,2.32,2052,2.32,0,2.32,0,2.32,0,2.32,0,2.32,2001,2.32,2001,2.32,2001,2.32,2001
2.33,0,2.33,0,2.33,0,2.33,0,2.33,1985,2.33,1972,2.33,2006,2.33,1993,2.33,0,2.33,0,2.33,0,2.33,0,2.33,2001,2.33,2001,2.33,2001,2.33,2001
2.34,0,2.34,0,2.34,0,2.34,0,2.34,1993,2.34,1992,2.34,1982,2.34,2027,2.34,0,2.34,0,2.34,0,2.34,0,2.34,2001,2.34,2001,2.34,2001,2.34,2001
2.35,0,2.35,0,2.35,0,2.35,0,2.35,1995,2.35,1996,2.35,2005,2.35,1985,2.35,0,2.35,0,2.35,0,2.35,0,2.35,2001,2.35,2001,2.35,2001,2.35,2001
2.36,0,2.36,0,2.36,0,2.36,0,2.36,1975,2.36,1976,2.36,1992,2.36,1918,2.36,0,2.36,0,2.36,0,2.36,0,2.36,2001,2.36,2001,2.36,2001,2.36,2001
2.37,0,2.37,0,2.37,0,2.37,0,2.37,2011,2.37,1992,2.37,1999,2.37,1963,2.37,0,2.37,0,2.37,0,2.37,0,2.37,2001,2.37,2001,2.37,2001,2.37,2001
2.38,0,2.38,0,2.38,0,2.38,0,2.38,1999,2.38,1994,2.38,1994,2.38,1986,2.38,0,2.38,0,2.38,0,2.38,0,2.38,2001,2.38,2001,2.38,2001,2.38,2001
2.39,0,2.39,0,2.39,0,2.39,0,2.39,2009,2.39,1992,2.39,2016,2.39,2061,2.39,0,2.39,0,2.39,0,2.39,0,2.39,2001,2.39,2001,2.39,2001,2.39,2001
2.4,0,2.4,0,2.4,0,2.4,0,2.4,1996,2.4,2126,2.4,1992,2.4,2113,2.4,0,2.4,0,2.4,0,2.4,0,2.4,2001,2.4,2001,2.4,2001,2.4,2001
2.41,0,2.41,0,2.41,0,2.41,0,2.41,2006,2.41,1967,2.41,2004,2.41,1995,2.41,0,2.41,0,2.41,0,2.41,0,2.41,2001,2.41,2001,2.41,2001,2.41,2001
2.42,0,2.42,0,2.42,0,2.42,0,2.42,2004,2.42,1975,2.42,1985,2.42,1995,2.42,0,2.42,0,2.42,0,2.42,0,2.42,2001,2.42,2001,2.42,2001,2.42,2001
2.43,0,2.43,0,2.43,0,2.43,0,2.43,2012,2.43,1991,2.43,1970,2.43,1971,2.43,0,2.43,0,2.43,0,2.43,0,2.43,2001,2.43,2001,2.43,2001,2.43,2001
2.44,0,2.44,0,2.44,0,2.44,0,2.44,2022,2.44,2007,2.44,2002,2.44,1995,2.44,0,2.44,0,2.44,0,2.44,0,2.44,2001,2.44,2001,2.44,2001,2.44,2001
2.45,0,2.45,0,2.45,0,2.45,0,2.45,1994,2.45,1988,2.45,1996,2.45,2005,2.45,0,2.45,0,2.45,0,2.45,0,2.45,2001,2.45,2001,2.45,2001,2.45,2001
2.46,0,2.46,0,2.46,0,2.46,0,2.46,2000,2.46,1986,2.46,1976,2.46,1986,2.46,0,2.46,0,2.46,0,2.46,0,2.46,2001,2.46,2001,2.46,2001,2.46,2001
2.47,0,2.47,0,2.47,0,2.47,0,2.47,2011,2.47,2004,2.47,1986,2.47,1985,2.47,0,2.47,0,2.47,0,2.47,0,2.47,2001,2.47,2001,2.47,2001,2.47,2001
2.48,0,2.48,0,2.48,0,2.48,0,2.48,2006,2.48,1994,2.48,1964,2.48,2008,2.48,0,2.48,0,2.48,0,2.48,0,2.48,2001,2.48,2001,2.48,2001,2.48,2001
2.49,0,2.49,0,2.49,0,2.49,0,2.49,2000,2.49,1977,2.49,1996,2.49,1978,2.49,0,2.49,0,2.49,0,2.49,0,2.49,2001,2.49,2001,2.49,2001,2.49,2001
2.5,0,2.5,0,2.5,0,2.5,0,2.5,1971,2.5,2017,2.5,2000,2.5,2009,2.5,0,2.5,0,2.5,0,2.5,0,2.5,2001,2.5,2001,2.5,2001,2.5,2001
2.51,0,2.51,0,2.51,0,2.51,0,2.51,1986,2.51,1993,2.51,1979,2.51,1995,2.51,0,2.51,0,2.51,0,2.51,0,2.51,2001,2.51,2001,2.51,2001,2.51,2001
2.52,0,2.52,0,2.52,0,2.52,0,2.52,2009,2.52,2021,2.52,2005,2.52,2003,2.52,0,2.52,0,2.52,0,2.52,0,2.52,2001,2.52,2001,2.52,2001,2.52,2001
2.53,0,2.53,0,2.53,0,2.53,0,2.53,1991,2.53,2026,2.53,1984,2.53,1988,2.53,0,2.53,0,2.53,0,2.53,0,2.53,2001,2.53,2001,2.53,2001,2.53,2001
2.54,0,2.54,0,2.54,0,2.54,0,2.54,2048,2.54,1935,2.54,2098,2.54,1982,2.54,0,2.54,0,2.54,0,2.54,0,2.54,2001,2.54,2001,2.54,2001,2.54,2001
2.55,0,2.55,0,2.55,0,2.55,0,2.55,1997,2.55,1984,2.55,1997,2.55,1994,2.55,0,2.55,0,2.55,0,2.55,0,2.55,2001,2.55,2001,2.55,2001,2.55,2001
2.56,0,2.56,0,2.56,0,2.56,0,2.56,1995,2.56,2004,2.56,1993,2.56,2080,2.56,0,2.56,0,2.56,0,2.56,0,2.56,2001,2.56,2001,2.56,2001,2.56,2001
2.57,0,2.57,0,2.57,0,2.57,0,2.57,1992,2.57,1963,2.57,1971,2.57,1998,2.57,0,2.57,0,2.57,0,2.57,0,2.57,2001,2.57,2001,2.57,2001,2.57,2001
2.58,0,2.58,0,2.58,0,2.58,0,2.58,1978,2.58,1985,2.58,1974,2.58,1985,2.58,0,2.58,0,2.58,0,2.58,0,2.58,2001,2.58,2001,2.58,2001,2.58,2001
2.59,0,2.59,0,2.59,0,2.59,0,2.59,1992,2.59,2007,2.59,1988,2.59,1919,2.59,0,2.59,0,2.59,0,2.59,0,2.59,2001,2.59,2001,2.59,2001,2.59,2001
2.6,0,2.6,0,2.6,0,2.6,0,2.6,1968,2.6,1979,2.6,2030,2.6,2032,2.6,0,2.6,0,2.6,0,2.6,0,2.6,2001,2.6,2001,2.6,2001,2.6,2001
2.61,0,2.61,0,2.61,0,2.61,0,2.61,2098,2.61,1995,2.61,1982,2.61,1965,2.61,0,2.61,0,2.61,0,2.61,0,2.61,2001,2.61,2001,2.61,2001,2.61,2001
2.62,0,2.62,0,2.62,0,2.62,0,2.62,1992,2.62,1997,2.62,2006,2.62,1994,2.62,0,2.62,0,2.62,0,2.62,0,2.62,2001,2.62,2001,2.62,2001,2.62,2001
2.63,0,2.63,0,2.63,0,2.63,0,2.63,1994,2.63,1934,2.63,2022,2.63,2016,2.63,0,2.63,0,2.63,0,2.63,0,2.63,2001,2.63,2001,2.63,2001,2.63,2001
