X1;Y6;Y8;Y16
47,94;13028;16377;
47,95;13106;16371;
47,96;13083;16363;
47,97;13044;16372;
47,98;13077;16283;
47,99;13141;16360;
48;13107;16354;
48,01;13098;16317;
48,02;13136;16367;
48,03;13202;16396;
48,04;13155;16365;
48,05;13162;16353;
48,06;13118;16385;
48,07;13150;16302;
48,08;13188;16338;
48,09;13147;16365;
48,1;13162;16340;
48,11;13213;16342;
48,12;13210;16334;
48,13;13244;16340;
48,14;13199;16425;
48,15;13265;16347;
48,16;13202;16321;
48,17;13238;16337;
48,18;13200;16388;
48,19;13251;16349;
48,2;13201;16247;
48,21;13291;16362;
48,22;13252;16337;
48,23;13286;16301;
48,24;13305;16320;
48,25;13295;16382;
48,26;13308;16358;
48,27;13324;16242;
48,28;13336;16379;
48,29;13390;16332;
48,3;13359;16300;
48,31;13398;16376;
48,32;13416;16341;
48,33;13402;16346;
48,34;13426;16326;
48,35;13419;16391;
48,36;13452;16325;
48,37;13445;16351;
48,38;13472;16332;
48,39;13483;16382;
48,4;13504;16325;
48,41;13440;16356;
48,42;13481;16268;
48,43;13529;16370;
48,44;13519;16373;
48,45;13576;16375;
48,46;13556;16332;
48,47;13657;16264;
48,48;13713;16244;
48,49;13794;16304;
48,5;13863;16310;
48,51;13855;16358;
48,52;13947;16305;
48,53;13995;16358;
48,54;14063;16313;
48,55;14052;16261;
48,56;14146;16286;
48,57;14164;16335;
48,58;14186;16300;
48,59;14185;16298;
48,6;14307;16324;
48,61;14262;16326;
48,62;14268;16340;
48,63;14392;16287;
48,64;14416;16330;
48,65;14382;16236;
48,66;14368;16305;
48,67;14437;16249;
48,68;14429;16251;
48,69;14446;16316;
48,7;14538;16314;
48,71;14506;16300;
48,72;14556;16189;
48,73;14598;16362;
48,74;14618;16297;
48,75;14575;16390;
48,76;14636;16242;
48,77;14630;16332;
48,78;14696;16308;
48,79;14708;16307;
48,8;14669;16273;
48,81;14839;16306;
48,82;14748;16327;
48,83;14739;16318;
48,84;14701;16338;
48,85;14764;16240;
48,86;14753;16260;
48,87;14825;16216;
48,88;14784;16294;
48,89;14729;16326;
48,9;14823;16262;
48,91;14814;16347;
48,92;14793;16258;
48,93;14874;16265;
48,94;14794;16218;
48,95;14836;16244;
48,96;14820;16290;
48,97;14788;16217;
48,98;14812;16249;
48,99;14913;16237;
49;14899;16299;
49,01;14784;16246;
49,02;14829;16315;
49,03;14859;16218;
49,04;14978;16201;
49,05;14883;16226;
49,06;14898;16230;
49,07;14879;16234;
49,08;14919;16251;
49,09;15025;16284;
49,1;14966;16244;
49,11;15050;16276;
49,12;14958;16271;
49,13;15010;16197;
49,14;15015;16193;
49,15;14958;16255;
49,16;15022;16299;
49,17;14958;16270;
49,18;15075;16254;
49,19;14974;16251;
49,2;15022;16324;
49,21;15051;16332;
49,22;15001;16235;
49,23;15117;16290;
49,24;15018;16339;
49,25;15077;16221;
49,26;15080;16237;
49,27;15055;16279;
49,28;14962;16268;
49,29;14986;16261;
49,3;15016;16304;
49,31;15099;16236;
49,32;14999;16191;
49,33;14984;16210;
49,34;14983;16315;
49,35;15034;16165;
49,36;15041;16230;
49,37;15036;16312;
49,38;15128;16305;
49,39;15136;16295;
49,4;15056;16319;
49,41;15062;16334;
49,42;15063;16306;
49,43;15078;16286;
49,44;15054;16294;
49,45;14951;16347;
49,46;14962;16304;
49,47;15050;16334;
49,48;15134;16190;
49,49;15074;16290;
49,5;15062;16274;
49,51;15132;16304;
49,52;15172;16299;
49,53;15052;16196;
49,54;15147;16275;
49,55;15019;16312;
49,56;15100;16153;
49,57;15078;16200;
49,58;15108;16304;
49,59;15148;16172;
49,6;15159;16285;
49,61;15155;16296;
49,62;15318;16310;20000
49,63;15187;16307;20000
49,64;15215;16310;20000
49,65;15210;16172;20000
49,66;15195;16263;20000
49,67;15241;16184;20000
49,68;15224;16263;20000
49,69;15172;16224;20000
49,7;15205;16288;20000
49,71;15236;16272;20000
49,72;15160;16318;20000
49,73;15210;16247;20000
49,74;15243;16206;20000
49,75;15237;16288;20000
49,76;15192;16275;20000
49,77;15227;16309;20000
49,78;15237;16173;20000
49,79;15255;16286;20000
49,8;15236;16190;20000
49,81;15195;16271;20000
49,82;15240;16258;20000
49,83;15220;16319;20000
49,84;15190;16276;20000
49,85;15240;16328;20000
49,86;15238;16290;20000
49,87;15235;16215;20000
49,88;15220;16334;20000
49,89;15208;16285;20000
49,9;15249;16346;20000
49,91;15238;16223;20000
49,92;15281;16258;20000
49,93;15233;16315;20000
49,94;15252;16252;20000
49,95;15314;16159;20000
49,96;15200;16240;20000
49,97;15275;16196;20000
49,98;15229;16272;20000
49,99;15295;16281;20000
50;15273;16276;20000
50,01;15243;16203;20000
50,02;15262;16304;20000
50,03;15298;16176;20000
50,04;15209;16195;20000
50,05;15296;16222;20000
50,06;15236;16284;20000
50,07;15282;16181;20000
50,08;15295;16233;20000
50,09;15255;16249;20000
50,1;15264;16278;20000
50,11;15254;16270;20000
50,12;15291;16214;20000
50,13;15279;16305;20000
50,14;15287;16216;20000
50,15;15258;16240;20000
50,16;15284;16221;20000
50,17;15249;16238;20000
50,18;15269;16306;20000
50,19;15244;16248;20000
50,2;15252;16196;20000
50,21;15324;16198;20000
50,22;15204;16252;20000
50,23;15310;16231;20000
50,24;15279;16254;20000
50,25;15276;16247;20000
50,26;15272;16278;20000
50,27;15271;16187;20000
50,28;15249;16316;20000
50,29;15260;16202;20000
50,3;15269;16224;20000
50,31;15289;16268;20000
50,32;15241;16324;20000
50,33;15278;16271;20000
50,34;15328;16197;20000
50,35;15253;16255;20000
50,36;15298;16262;20000
50,37;15240;16312;20000
50,38;15288;16239;20000
50,39;15224;16219;20000
50,4;15315;16277;20000
50,41;15262;16213;20000
50,42;15250;16260;20000
50,43;15275;16200;20000
50,44;15282;16284;20000
50,45;15259;16219;20000
50,46;15260;16219;20000
50,47;15273;16285;20000
50,48;15265;16271;20000
50,49;15248;16249;20000
50,5;15270;16246;20000
50,51;15255;16172;20000
50,52;15272;16226;20000
50,53;15262;16206;20000
50,54;15265;16230;20000
50,55;15274;16281;20000
50,56;15251;16202;20000
50,57;15276;16239;20000
50,58;15264;16286;20000
50,59;15254;16292;20000
50,6;15272;16273;20000
50,61;15297;16212;20000
50,62;15273;16191;20000
50,63;15218;16239;20000
50,64;15308;16254;20000
50,65;15289;16213;20000
50,66;15272;16316;20000
50,67;15310;16268;20000
50,68;15251;16234;20000
50,69;15260;16218;20000
50,7;15289;16235;20000
50,71;15274;16254;20000
50,72;15211;16262;20000
50,73;15277;16236;20000
50,74;15249;16197;20000
50,75;15269;16280;20000
50,76;15243;16231;20000
50,77;15280;16189;20000
50,78;15290;16284;20000
50,79;15292;16287;20000
50,8;15308;16202;20000
50,81;15279;16256;20000
50,82;15279;16280;20000
50,83;15266;16258;20000
50,84;15280;16260;20000
50,85;15277;16286;20000
50,86;15245;16188;20000
50,87;15287;16262;20000
50,88;15288;16208;20000
50,89;15212;16248;20000
50,9;15271;16259;20000
50,91;15291;16256;20000
50,92;15300;16223;20000
50,93;15265;16298;20000
50,94;15285;16163;20000
50,95;15246;16249;20000
50,96;15306;16300;20000
50,97;15264;16249;20000
50,98;15256;16280;20000
50,99;15257;16302;20000
51;15270;16215;20000
51,01;15242;16219;20000
51,02;15273;16233;20000
51,03;15288;16248;20000
51,04;15280;16198;20000
51,05;15294;16259;20000
51,06;15269;16155;20000
51,07;15301;16231;20000
51,08;15239;16221;20000
51,09;15246;16267;20000
51,1;15303;16188;20000
51,11;15274;16322;20000
51,12;15264;16158;20000
51,13;15286;16244;20000
51,14;15274;16263;20000
51,15;15275;16221;20000
51,16;15316;16292;20000
51,17;15237;16171;20000
51,18;15322;16214;20000
51,19;15252;16276;20000
51,2;15268;16328;20000
51,21;15302;16223;20000
51,22;15239;16187;20000
51,23;15244;16214;20000
51,24;15263;16270;20000
51,25;15264;16239;20000
51,26;15269;16258;20000
51,27;15296;16200;20000
51,28;15240;16174;20000
51,29;15298;16359;20000
51,3;15239;16250;20000
51,31;15258;16256;20000
51,32;15307;16248;20000
51,33;15253;16204;20000
51,34;15274;16176;20000
51,35;15270;16134;20000
51,36;15276;16257;20000
51,37;15261;16279;20000
51,38;15256;16252;20000
51,39;15256;16229;20000
51,4;15289;16296;20000
51,41;15255;16286;20000
51,42;15319;16196;20000
51,43;15287;16223;20000
51,44;15288;16256;20000
51,45;15258;16279;20000
51,46;15269;16155;20000
51,47;15282;16229;20000
51,48;15264;16260;20000
51,49;15255;16241;20000
51,5;15265;16268;20000
51,51;15297;16191;20000
51,52;15244;16180;20000
51,53;15297;16283;20000
51,54;15274;16272;20000
51,55;15272;16307;20000
51,56;15296;16228;20000
51,57;15262;16240;20000
51,58;15289;16249;20000
51,59;15309;16263;20000
51,6;15267;16219;20000
51,61;15275;16184;20000
51,62;15289;16208;20000
51,63;15196;16261;20000
51,64;15293;16291;20000
51,65;15232;16287;20000
51,66;15282;16292;20000
51,67;15265;16225;20000
51,68;15293;16243;20000
51,69;15256;16250;20000
51,7;15311;16216;20000
51,71;15240;16185;20000
51,72;15278;16186;20000
51,73;15282;16306;20000
51,74;15244;16322;20000
51,75;15283;16193;20000
51,76;15250;16191;20000
51,77;15322;16237;20000
51,78;15264;16264;20000
51,79;15286;16282;20000
51,8;15263;16266;20000
51,81;15291;16216;20000
51,82;15271;16239;20000
51,83;15273;16219;20000
51,84;15265;16163;20000
51,85;15282;16232;20000
51,86;15329;16253;20000
51,87;15283;16224;20000
51,88;15258;16259;20000
51,89;15296;16300;20000
51,9;15240;16304;20000
51,91;15267;16285;20000
51,92;15334;16272;20000
51,93;15232;16295;20000
51,94;15291;16309;20000
51,95;15246;16266;20000
51,96;15294;16206;20000
51,97;15261;16246;20000
51,98;15269;16261;20000
51,99;15252;16292;20000
52;15272;16267;20000
52,01;15288;16268;20000
52,02;15244;16226;20000
52,03;15313;16260;20000
52,04;15280;16238;20000
52,05;15301;16249;20000
52,06;15255;16316;20000
52,07;15259;16224;20000
52,08;15272;16249;20000
52,09;15252;16289;20000
52,1;15308;16290;20000
52,11;15230;16231;20000
52,12;15294;16200;20000
52,13;15263;16152;20000
52,14;15305;16212;20000
52,15;15260;16236;20000
52,16;15276;16235;20000
52,17;15260;16204;20000
52,18;15278;16262;20000
52,19;15253;16258;20000
52,2;15282;16220;20000
52,21;15249;16172;20000
52,22;15291;16266;20000
52,23;15311;16331;20000
52,24;15280;16274;20000
52,25;15292;16258;20000
52,26;15259;16184;20000
52,27;15284;16146;20000
52,28;15279;16214;20000
52,29;15276;16219;20000
52,3;15261;16244;20000
52,31;15277;16280;20000
52,32;15278;16197;20000
52,33;15281;16253;20000
52,34;15275;16280;20000
52,35;15229;16136;20000
52,36;15265;16201;20000
52,37;15268;16240;20000
52,38;15295;16252;20000
52,39;15276;16260;20000
52,4;15268;16202;20000
52,41;15266;16159;20000
52,42;15274;16278;20000
52,43;15276;16262;20000
52,44;15286;16187;20000
52,45;15264;16186;20000
52,46;15276;16153;20000
52,47;15264;16181;20000
52,48;15249;16209;20000
52,49;15278;16246;20000
52,5;15219;16268;20000
52,51;15298;16254;20000
52,52;15286;16246;20000
52,53;15263;16276;20000
52,54;15272;16220;20000
52,55;15289;16159;20000
52,56;15225;16188;20000
52,57;15289;16225;20000
52,58;15255;16257;20000
52,59;15289;16275;20000
52,6;15259;16226;20000
52,61;15234;16247;20000
52,62;15272;16245;20000
52,63;15233;16277;20000
52,64;15245;16258;20000
52,65;15278;16233;20000
52,66;15324;16223;20000
52,67;15265;16289;20000
52,68;15292;16125;20000
52,69;15273;16200;20000
52,7;15275;16256;20000
52,71;15268;16187;20000
52,72;15252;16160;20000
52,73;15252;16233;20000
52,74;15263;16227;20000
52,75;15248;16250;20000
52,76;15263;16245;20000
52,77;15282;16283;20000
52,78;15268;16214;20000
52,79;15293;16255;20000
52,8;15227;16234;20000
52,81;15251;16242;20000
52,82;15284;16286;20000
52,83;15267;16244;20000
52,84;15230;16254;20000
52,85;15280;16268;20000
52,86;15314;16242;20000
52,87;15208;16229;20000
52,88;15284;16281;20000
52,89;15248;16252;20000
52,9;15271;16276;20000
52,91;15236;16222;20000
52,92;15256;16181;20000
52,93;15254;16271;20000
52,94;15285;16294;20000
52,95;15215;16208;
52,96;15270;16303;
52,97;15244;16303;
52,98;15305;16169;
52,99;15227;16190;
53;15275;16235;
53,01;15289;16226;
53,02;15226;16172;
53,03;15282;16287;
53,04;15263;16215;
53,05;15272;16196;
53,06;15236;16169;
53,07;15248;16280;
53,08;15283;16218;
53,09;15256;16166;
53,1;15282;16207;
53,11;15251;16277;
53,12;15326;16200;
53,13;15270;16177;
53,14;15309;16179;
53,15;15238;16209;
53,16;15277;16226;
53,17;15238;16168;
53,18;15300;16115;
53,19;15264;15838;
53,2;15231;15801;
53,21;15264;15677;
53,22;15246;15532;
53,23;15272;15532;
53,24;15239;15512;
53,25;15226;15384;
53,26;15241;15286;
53,27;15280;15256;
53,28;15256;15299;
53,29;15273;15318;
53,3;15264;15349;
53,31;15253;15242;
53,32;15296;15173;
53,33;15262;15212;
53,34;15240;15150;
53,35;15253;15048;
53,36;15225;15066;
53,37;15274;15136;
53,38;15254;15037;
53,39;15224;15023;
53,4;15310;14878;
53,41;15250;14906;
53,42;15289;14850;
53,43;15182;14868;
53,44;15200;14862;
53,45;15107;14728;
53,46;14999;14660;
53,47;14990;14689;
53,48;14872;14704;
53,49;14905;14688;
53,5;14732;14678;
53,51;14717;14695;
53,52;14653;14656;
53,53;14620;14615;
53,54;14552;14496;
53,55;14518;14497;
53,56;14469;14435;
53,57;14455;14476;
53,58;14302;14377;
53,59;14267;14266;
53,6;14295;14190;
53,61;14120;14116;
53,62;14064;14038;
53,63;14034;13884;
53,64;13924;13685;
53,65;13772;13660;
53,66;13627;13530;
53,67;13402;13397;
53,68;13320;13272;
53,69;13163;13209;
53,7;13095;12953;
53,71;12987;12862;
53,72;12908;12797;
53,73;12812;12614;
53,74;12709;12562;
53,75;12736;12452;
53,76;12634;12367;
53,77;12575;12348;
53,78;12552;12260;
53,79;12397;12255;
53,8;12386;12245;
53,81;12230;12142;
53,82;12202;12127;
53,83;12155;12153;
53,84;12208;12103;
53,85;12148;12085;
53,86;12078;12110;
53,87;12065;12078;
53,88;12033;12050;
53,89;12002;11994;
53,9;11907;11974;
53,91;11725;11890;
53,92;11633;11958;
53,93;11359;11964;
53,94;11167;11974;
53,95;10918;11924;
53,96;10708;11898;
53,97;10514;11884;
53,98;10404;11910;
53,99;10295;11823;
54;10278;11857;
54,01;10159;11842;
54,02;10046;11840;
54,03;10036;11814;
54,04;9908;11730;
54,05;9807;11748;
54,06;9730;11686;
54,07;9710;11622;
54,08;9669;11642;
54,09;9585;11606;
54,1;9590;11584;
54,11;9548;11544;
54,12;9577;11518;
54,13;9581;11466;
54,14;9496;11472;
54,15;9475;11348;
54,16;9445;11293;
54,17;9372;11250;
54,18;9269;11206;
54,19;9204;11170;
54,2;9136;11139;
54,21;9138;11106;
54,22;9109;11046;
54,23;9071;11096;
54,24;9085;11016;
54,25;9006;11064;
54,26;8950;11030;
54,27;8906;11028;
54,28;8894;10969;
54,29;8917;10957;
54,3;8868;10960;
54,31;8887;10967;
54,32;8859;10946;
54,33;8809;10910;
54,34;8793;10908;
54,35;8740;10890;
54,36;8702;10800;
54,37;8639;10817;
54,38;8568;10797;
54,39;8490;10754;
54,4;8449;10667;
54,41;8421;10588;
54,42;8354;10546;
54,43;8246;10400;
54,44;8173;10298;
54,45;8064;10278;
54,46;7996;10224;
54,47;7955;10091;
54,48;7859;9945;
54,49;7704;9833;
54,5;7668;9684;
54,51;7516;9456;
54,52;7498;9319;
54,53;7396;9158;
54,54;7368;9046;
54,55;7310;8985;
54,56;7266;8855;
54,57;7230;8852;
54,58;7199;8819;
54,59;7185;8744;
54,6;7132;8717;
54,61;7125;8686;
54,62;7075;8682;
54,63;7070;8641;
54,64;7074;8635;
54,65;7033;8647;
54,66;7056;8596;
54,67;7067;8590;
54,68;7045;8627;
54,69;7012;8611;
54,7;6970;8634;
54,71;6952;8599;
54,72;6870;8662;
54,73;6837;8602;
54,74;6745;8632;
54,75;6630;8604;
54,76;6508;8608;
54,77;6377;8597;
54,78;6191;8631;
54,79;6085;8586;
54,8;5990;8609;
54,81;5934;8599;
54,82;5821;8591;
54,83;5779;8631;
54,84;5666;8599;
54,85;5626;8611;
54,86;5584;8592;
54,87;5532;8579;
54,88;5474;8558;
54,89;5455;8537;
54,9;5500;8519;
54,91;5489;8559;
54,92;5449;8486;
54,93;5480;8498;
54,94;5483;8504;
54,95;5397;8506;
54,96;5378;8491;
54,97;5354;8284;
54,98;5368;8291;
54,99;5231;8108;
55;5215;8109;
55,01;5175;7866;
55,02;5119;7712;
55,03;5118;7527;
55,04;4938;7511;
55,05;4878;7328;
55,06;4761;7254;
55,07;4712;7134;
55,08;4588;7107;
55,09;4550;7122;
55,1;4508;7040;
55,11;4459;6987;
55,12;4404;6991;
55,13;4407;6859;
55,14;4346;6871;
55,15;4334;6834;
55,16;4243;6788;
55,17;4280;6786;
55,18;4194;6814;
55,19;4173;6732;
55,2;4133;6742;
55,21;4102;6750;
55,22;4107;6691;
55,23;3988;6717;
55,24;4002;6718;
55,25;3950;6719;
55,26;3941;6670;
55,27;3864;6658;
55,28;3861;6604;
55,29;3738;6525;
55,3;3709;6490;
55,31;3573;6486;
55,32;3433;6446;
55,33;3526;6421;
55,34;3290;6384;
55,35;3339;6316;
55,36;3149;6297;
55,37;3007;6201;
55,38;2948;6135;
55,39;2875;6094;
55,4;2760;6094;
55,41;2670;6052;
55,42;2639;5940;
55,43;2580;5926;
55,44;2522;5903;
55,45;2484;5967;
55,46;2443;5763;
55,47;2434;5702;
55,48;2367;5733;
55,49;2350;5586;
55,5;2315;5424;
55,51;2342;5282;
55,52;2270;5067;
55,53;2236;4992;
55,54;2242;4898;
55,55;2173;4796;
55,56;2144;4856;
55,57;2245;4608;
55,58;2094;4656;
55,59;2058;4481;
55,6;2048;4415;
55,61;2017;4396;
55,62;1977;4349;
55,63;2009;4297;
55,64;1989;4153;
55,65;1985;4116;
55,66;1992;4095;
55,67;1990;3921;
55,68;1979;3724;
55,69;1983;3684;
55,7;1964;3594;
55,71;1990;3377;
55,72;1999;3254;
55,73;2037;3130;
55,74;1963;3095;
55,75;2000;3022;
55,76;2010;2949;
55,77;1944;2888;2001
55,78;1987;2726;2001
55,79;1997;2574;2001
55,8;1992;2388;2001
55,81;2016;2301;2001
55,82;1992;2262;2001
55,83;1992;2222;2001
55,84;2002;2205;2001
55,85;1981;2187;2001
55,86;2026;2142;2001
55,87;2030;2141;2001
55,88;2009;2198;2001
55,89;2007;2120;2001
55,9;2002;2082;2001
55,91;2019;2093;2001
55,92;1976;2068;2001
55,93;2006;2052;2001
55,94;2011;2077;2001
55,95;1993;2077;2001
55,96;2011;1993;2001
55,97;2022;2020;2001
55,98;2022;2217;2001
55,99;1999;1996;2001
56;2010;2029;2001
56,01;1986;2001;2001
56,02;1998;2008;2001
56,03;2002;2019;2001
56,04;2080;1989;2001
56,05;1962;2002;2001
56,06;2003;2012;2001
56,07;2003;1993;2001
56,08;2007;2016;2001
56,09;1970;1989;2001
56,1;1984;2010;2001
56,11;1996;2012;2001
56,12;1989;1988;2001
56,13;1994;1964;2001
56,14;2045;2079;2001
56,15;2003;2006;2001
56,16;1969;1978;2001
56,17;2014;2011;2001
56,18;1998;2000;2001
56,19;2040;1994;2001
56,2;1950;2005;2001
56,21;2027;2029;2001
56,22;1981;1935;2001
56,23;2023;2002;2001
56,24;1997;2030;2001
56,25;1999;1996;2001
56,26;2010;1953;2001
56,27;1981;2001;2001
56,28;2006;1993;2001
56,29;1992;2016;2001
56,3;1991;1995;2001
56,31;1999;1985;2001
56,32;2015;2020;2001
56,33;2027;1980;2001
56,34;1990;2095;2001
56,35;2014;1985;2001
56,36;2010;1984;2001
56,37;1965;1995;2001
56,38;2008;1984;2001
56,39;2015;1964;2001
56,4;2016;1924;2001
56,41;1990;1974;2001
56,42;1994;1995;2001
56,43;1992;2045;2001
